,MAE,RMSE,Model,Dataset,Type
472,0.3869495337659662,0.6967435155948719,1-Layer LSTM,COVID-19,Idiographic
473,0.759648934006691,0.9178259294744792,1-Layer LSTM,COVID-19,Idiographic
474,0.8294383039077123,1.1271505802729018,1-Layer LSTM,COVID-19,Idiographic
475,0.8393070147587702,1.0040547290016633,1-Layer LSTM,COVID-19,Idiographic
476,0.4550495797937566,0.6495490305542853,1-Layer LSTM,COVID-19,Idiographic
477,0.7487144837012658,0.8301635910675609,1-Layer LSTM,COVID-19,Idiographic
478,0.7621088176965714,0.8596691689423532,1-Layer LSTM,COVID-19,Idiographic
479,0.8200190365314484,1.7611344160789553,1-Layer LSTM,COVID-19,Idiographic
480,0.5526416897773743,0.874979458140408,1-Layer LSTM,COVID-19,Idiographic
481,0.8665484388669332,1.013554623585704,1-Layer LSTM,COVID-19,Idiographic
482,0.6291147928971511,0.8356637765287905,1-Layer LSTM,COVID-19,Idiographic
483,1.2814517204578106,1.4528931233846851,1-Layer LSTM,COVID-19,Idiographic
484,0.8835544369437478,1.0768879157422204,1-Layer LSTM,COVID-19,Idiographic
485,0.8501966270533475,1.220037761346505,1-Layer LSTM,COVID-19,Idiographic
486,1.019595687588056,1.2114286543333523,1-Layer LSTM,COVID-19,Idiographic
487,0.5577946144800919,0.6966937383811703,1-Layer LSTM,COVID-19,Idiographic
488,0.5086228748162588,0.5883387791580668,1-Layer LSTM,COVID-19,Idiographic
489,0.5050942714397724,0.7513455474260544,1-Layer LSTM,COVID-19,Idiographic
490,0.6384368638197581,0.7980042178426862,1-Layer LSTM,COVID-19,Idiographic
491,1.140132615963618,1.343632412042499,1-Layer LSTM,COVID-19,Idiographic
492,0.3737153139981357,0.5897758239332838,1-Layer LSTM,COVID-19,Idiographic
493,1.0101467221975329,1.3433316462041087,1-Layer LSTM,COVID-19,Idiographic
494,0.251567694273862,0.3946004440701566,1-Layer LSTM,COVID-19,Idiographic
495,1.0964901571472483,1.358066557213001,1-Layer LSTM,COVID-19,Idiographic
496,0.6936376415766202,0.8648031355173298,1-Layer LSTM,COVID-19,Idiographic
497,0.5988472700119019,0.8232183637974473,1-Layer LSTM,COVID-19,Idiographic
498,0.8286589248613878,0.9335512409697748,1-Layer LSTM,COVID-19,Idiographic
499,0.7912162790695826,0.927194168929727,1-Layer LSTM,COVID-19,Idiographic
500,1.1005732119083405,1.3822664588800495,1-Layer LSTM,COVID-19,Idiographic
501,0.5988623003164927,0.7930195662563797,1-Layer LSTM,COVID-19,Idiographic
502,0.7079553604125977,1.1196828595420951,1-Layer LSTM,COVID-19,Idiographic
503,0.6039401590824127,0.736326293518443,1-Layer LSTM,COVID-19,Idiographic
504,0.8143764300779863,0.9709554154100086,1-Layer LSTM,COVID-19,Idiographic
505,0.4810581379211865,0.7556805958531674,1-Layer LSTM,COVID-19,Idiographic
506,0.9322059651215872,1.0927771603017191,1-Layer LSTM,COVID-19,Idiographic
507,0.7325632691383361,0.8374820091582361,1-Layer LSTM,COVID-19,Idiographic
508,0.6513783025244871,1.0148741415458535,1-Layer LSTM,COVID-19,Idiographic
509,0.6400582864880562,0.8521325482742319,1-Layer LSTM,COVID-19,Idiographic
510,0.7191339731216431,1.0070411547533116,1-Layer LSTM,COVID-19,Idiographic
511,0.4961454073588053,0.5305255358886213,1-Layer LSTM,COVID-19,Idiographic
512,0.9407982329527536,1.0236584070700283,1-Layer LSTM,COVID-19,Idiographic
513,0.6417790502309799,0.7957575812811484,1-Layer LSTM,COVID-19,Idiographic
514,0.9927173944619986,1.068130150287531,1-Layer LSTM,COVID-19,Idiographic
515,0.3605119723540086,0.4642025305567139,1-Layer LSTM,COVID-19,Idiographic
516,0.7187736729780833,1.0521484647820298,1-Layer LSTM,COVID-19,Idiographic
517,0.9508785208066304,1.3505679087247249,1-Layer LSTM,COVID-19,Idiographic
518,0.4143750575872568,0.5141116617396821,1-Layer LSTM,COVID-19,Idiographic
519,0.7258771558602651,0.8696487611283883,1-Layer LSTM,COVID-19,Idiographic
520,0.5614329179128011,0.6300418677480132,1-Layer LSTM,COVID-19,Idiographic
521,0.5740023305018743,0.7656722713108749,1-Layer LSTM,COVID-19,Idiographic
522,0.5554814246984628,0.67199719358629,1-Layer LSTM,COVID-19,Idiographic
523,0.5273317098617554,0.6177233408465251,1-Layer LSTM,COVID-19,Idiographic
524,0.7269331042965254,0.8818236912934402,1-Layer LSTM,COVID-19,Idiographic
525,0.5512673763128427,0.7484467106189867,1-Layer LSTM,COVID-19,Idiographic
526,0.5035503208637238,0.5670225080552281,GRU,COVID-19,Idiographic
527,0.5081145167350769,0.7805048016248622,GRU,COVID-19,Idiographic
528,0.5450721830129623,0.6532549509670248,GRU,COVID-19,Idiographic
529,0.6589106271664301,0.9052701905419216,GRU,COVID-19,Idiographic
530,0.5021142501097459,0.6659110450664559,GRU,COVID-19,Idiographic
531,0.4234585653651844,0.5627195134211131,GRU,COVID-19,Idiographic
532,0.7565868909542377,0.9531726875328792,GRU,COVID-19,Idiographic
533,0.4047888467709223,0.6378977278956872,GRU,COVID-19,Idiographic
534,0.5667873372634252,1.328641309087541,GRU,COVID-19,Idiographic
535,0.2153012660833505,0.3462062136243115,GRU,COVID-19,Idiographic
536,0.5253698825836182,0.707893943451053,GRU,COVID-19,Idiographic
537,0.5690525816037104,0.7595673160875221,GRU,COVID-19,Idiographic
538,0.9304887881645788,1.3374504629709836,GRU,COVID-19,Idiographic
539,0.9010415348139676,1.1136599412416592,GRU,COVID-19,Idiographic
540,0.6551640683954413,0.9421005486301656,GRU,COVID-19,Idiographic
541,0.6098577926556269,0.7438214829814899,GRU,COVID-19,Idiographic
542,0.5649286783658541,0.6606694778667158,GRU,COVID-19,Idiographic
543,0.5947333176930746,0.6934546583591928,GRU,COVID-19,Idiographic
544,0.4455781212219825,0.6966350078124288,GRU,COVID-19,Idiographic
545,0.3921192785104115,0.5060679034866239,GRU,COVID-19,Idiographic
546,0.8257233599821726,0.9408997219120148,GRU,COVID-19,Idiographic
547,0.4240065975622697,0.5580919255789384,GRU,COVID-19,Idiographic
548,0.524907131989797,0.6983404498850346,GRU,COVID-19,Idiographic
549,0.3621986725113608,0.5468862605124595,GRU,COVID-19,Idiographic
550,0.8407514989376068,1.02257286322952,GRU,COVID-19,Idiographic
551,0.2616869577994713,0.4629496897584004,GRU,COVID-19,Idiographic
552,0.7435693144798279,0.8724215375865014,GRU,COVID-19,Idiographic
553,0.2852929559620944,0.3795881659560862,GRU,COVID-19,Idiographic
554,0.7994218269983927,0.929568979154145,GRU,COVID-19,Idiographic
555,1.0292332967122395,1.3483839536699982,GRU,COVID-19,Idiographic
556,0.7397489349047343,0.9018931006292776,GRU,COVID-19,Idiographic
557,0.7284297794103622,1.0570920156455712,GRU,COVID-19,Idiographic
558,0.6132389406363169,0.6876863491113335,GRU,COVID-19,Idiographic
