,MAE,RMSE,Model,Dataset
218,0.40476190476190493,0.514469296768137,Elastic Net,COVID-19
219,0.5,0.5401618089911661,Elastic Net,COVID-19
220,1.637225630655405,1.798523609330161,Elastic Net,COVID-19
221,0.1067116940879862,0.12090717155259355,Elastic Net,COVID-19
222,0.5714285714285713,0.6308400618805604,Elastic Net,COVID-19
223,0.3905005156370629,0.4468355864855428,Elastic Net,COVID-19
224,0.926565806596085,1.019891262115784,Elastic Net,COVID-19
225,1.1025725441306247,1.322819036142409,Elastic Net,COVID-19
226,0.5952380952380952,0.7536757995878293,Elastic Net,COVID-19
227,0.7321428571428571,0.8667615071079713,Elastic Net,COVID-19
228,0.9285714285714284,1.034572470934244,Elastic Net,COVID-19
229,0.7086027550909906,0.8523844102859469,Elastic Net,COVID-19
230,0.10344827586206888,0.12186400171121906,Elastic Net,COVID-19
231,0.5988557063444895,0.7252855394937798,Elastic Net,COVID-19
232,0.4490740740740742,0.5748389468493021,Elastic Net,COVID-19
233,0.5077617424350953,0.5932371993414112,Elastic Net,COVID-19
234,0.2033135946357035,0.25410514146509566,Elastic Net,COVID-19
235,1.0944444444444446,1.6224124698183942,Elastic Net,COVID-19
236,0.44047619047619047,0.5548181046538592,Elastic Net,COVID-19
237,1.4196021174126907,1.511492621197322,Elastic Net,COVID-19
238,0.5661750908316253,0.6544465515480635,Elastic Net,COVID-19
239,0.35344827586206895,0.4351527401422056,Elastic Net,COVID-19
240,0.48477118611416586,0.49610377393817273,Elastic Net,COVID-19
241,0.7708580119796621,0.8739060109596001,Elastic Net,COVID-19
242,1.1488095238095237,1.268569551693163,Elastic Net,COVID-19
243,0.3333333333333332,0.3333333333333333,Elastic Net,COVID-19
244,0.672077922077922,0.7598304419780679,Elastic Net,COVID-19
245,0.47619047619047644,0.6763748910162758,Elastic Net,COVID-19
246,0.3893027470380171,0.44476918052873504,Elastic Net,COVID-19
247,0.646862200568877,0.7851246761207082,Elastic Net,COVID-19
248,0.4473509430933991,0.5670182210556886,Elastic Net,COVID-19
249,0.6538461538461539,0.7113730671504406,Elastic Net,COVID-19
250,0.5012643678718683,0.6052022611214175,Elastic Net,COVID-19
251,0.8064030903842215,0.9477561073210831,SVM,COVID-19
252,0.4660066838128419,0.8106407031272739,SVM,COVID-19
253,0.6819163993353361,0.9336133960770627,SVM,COVID-19
254,0.9070644949917444,1.149559647503533,SVM,COVID-19
255,0.638464609949353,0.7836021039828972,SVM,COVID-19
256,0.7419238450164952,0.9411736814778069,SVM,COVID-19
257,0.7954691610889241,1.0028105244423802,SVM,COVID-19
258,0.4239539625582138,0.479369881141867,SVM,COVID-19
259,0.4492244856345929,0.8212379086517986,SVM,COVID-19
260,0.4318555062499943,0.5431632846155235,SVM,COVID-19
261,0.7700924463139228,1.0166909181967654,SVM,COVID-19
262,0.5284548301536104,0.6508050596411639,SVM,COVID-19
263,0.6092305804693814,0.7943804963846849,SVM,COVID-19
264,1.2642087974971454,1.4770011837223675,SVM,COVID-19
265,0.446690214978746,0.6146886771923301,SVM,COVID-19
266,1.4188673933448142,1.6155909764420358,SVM,COVID-19
267,0.5149650371142176,0.644917169217713,SVM,COVID-19
268,0.6935783706060489,0.7788032922871736,SVM,COVID-19
269,0.3619140545660846,0.4059014469099317,SVM,COVID-19
270,0.5996065961008897,0.7557585041369483,SVM,COVID-19
271,0.9811812308854655,1.0879547704658874,SVM,COVID-19
272,0.04877242643640163,0.06354653419846867,SVM,COVID-19
273,0.9996098842193518,1.2823070207411094,SVM,COVID-19
274,0.40383985098022723,0.4879994339598677,SVM,COVID-19
275,1.5593944430654991,1.8851970043655104,SVM,COVID-19
276,0.0690305662253325,0.1951590340399738,SVM,COVID-19
277,0.7238267033228404,0.8753689556543826,SVM,COVID-19
278,0.6723971346013486,0.7741006900720826,SVM,COVID-19
279,0.9122526623567028,1.1786756061657417,SVM,COVID-19
280,2.0271956703357605,2.3420674130859442,SVM,COVID-19
281,1.1731598030801258,1.3936810652575848,SVM,COVID-19
282,0.709065598183155,1.0061565217710589,SVM,COVID-19
283,0.989514199121936,1.1438960360130126,SVM,COVID-19
284,0.7810101921833459,0.9361665113059853,SVM,COVID-19
285,0.19832468749423704,0.2233312417499615,SVM,COVID-19
286,0.6356591810077447,0.8275949644885631,SVM,COVID-19
287,0.5425200926453699,0.6354214078384617,SVM,COVID-19
288,0.6059617000277709,0.7270294130647658,SVM,COVID-19
289,0.34026167674290825,0.40574124609203943,SVM,COVID-19
290,1.3566870629067342,1.6789462420020589,SVM,COVID-19
291,0.5101352921060266,0.6006033499621275,SVM,COVID-19
292,1.6449874357088914,1.891573115114918,SVM,COVID-19
293,0.49828242533626654,0.6408223852321726,SVM,COVID-19
294,0.8229320572988187,1.060045168427032,SVM,COVID-19
295,0.40566192604491885,0.5568047642900485,SVM,COVID-19
296,0.8489174968414478,1.0178245838116264,SVM,COVID-19
297,1.1188135727624149,1.343076646266853,SVM,COVID-19
298,0.00026525386804951423,0.00035780622895136834,SVM,COVID-19
