,MAE,RMSE,Model,Dataset,Type
147,11.76891727075367,21.16329574308853,1-Layer LSTM,Alcohol,Idiographic
148,12.72010110054016,15.451453313990925,1-Layer LSTM,Alcohol,Idiographic
149,1.5976339356042737,2.4476814564919858,1-Layer LSTM,Alcohol,Idiographic
150,21.08514473385705,29.12261124001439,1-Layer LSTM,Alcohol,Idiographic
151,6.706568837742097,8.574242504952823,1-Layer LSTM,Alcohol,Idiographic
152,1.783908771329855,2.086895742117533,1-Layer LSTM,Alcohol,Idiographic
153,6.991343597684776,8.203845552402962,1-Layer LSTM,Alcohol,Idiographic
154,24.83067727088928,43.8331947666571,1-Layer LSTM,Alcohol,Idiographic
155,17.194670638229166,22.12662492669106,1-Layer LSTM,Alcohol,Idiographic
156,5.173550191436158,5.943581975925283,1-Layer LSTM,Alcohol,Idiographic
157,8.051545880971027,10.801677638633745,1-Layer LSTM,Alcohol,Idiographic
158,14.84023189044979,19.52893560045896,1-Layer LSTM,Alcohol,Idiographic
159,6.380166778777104,8.31440958855478,1-Layer LSTM,Alcohol,Idiographic
160,7.119683203751202,10.95673410621753,1-Layer LSTM,Alcohol,Idiographic
161,19.227394124698407,24.380766485533837,1-Layer LSTM,Alcohol,Idiographic
162,0.931321444006602,1.3991140253123149,1-Layer LSTM,Alcohol,Idiographic
163,9.85864044804322,12.208503680113829,1-Layer LSTM,Alcohol,Idiographic
164,2.42296976189096,7.44220607013509,1-Layer LSTM,Alcohol,Idiographic
165,10.41485927956647,13.965434167041131,1-Layer LSTM,Alcohol,Idiographic
166,10.851300273429263,13.498587572633234,1-Layer LSTM,Alcohol,Idiographic
167,17.342621720887703,23.92120358668533,1-Layer LSTM,Alcohol,Idiographic
168,3.974062110464325,5.9465837432387945,GRU,Alcohol,Idiographic
169,20.139626620721224,26.24603222604904,GRU,Alcohol,Idiographic
170,11.525102877799071,14.153853319029276,GRU,Alcohol,Idiographic
171,4.007247721005193,6.152677299249733,GRU,Alcohol,Idiographic
172,10.6271327477684,13.7952351993308,GRU,Alcohol,Idiographic
173,10.814622795021174,13.54048460319683,GRU,Alcohol,Idiographic
174,16.055171363630677,28.170732507923404,GRU,Alcohol,Idiographic
175,10.703988768475792,18.967919724452894,GRU,Alcohol,Idiographic
176,12.456642765553791,16.351491738688786,GRU,Alcohol,Idiographic
177,1.5432450286629742,2.8381337509683027,GRU,Alcohol,Idiographic
178,20.832234168410125,28.293517923933223,GRU,Alcohol,Idiographic
179,6.121985350336347,8.656822084970283,GRU,Alcohol,Idiographic
180,2.12999477962383,2.518874513315328,GRU,Alcohol,Idiographic
181,5.913613155445016,8.687205769941027,GRU,Alcohol,Idiographic
182,24.78425287589086,44.88854634568567,GRU,Alcohol,Idiographic
183,19.2637145962034,23.644061771755485,GRU,Alcohol,Idiographic
184,7.181414148125992,8.465376989359576,GRU,Alcohol,Idiographic
185,9.225880546834617,11.71915016193195,GRU,Alcohol,Idiographic
186,14.811272996965252,19.80199351787715,GRU,Alcohol,Idiographic
187,6.354479668809415,9.101278752902664,GRU,Alcohol,Idiographic
188,6.931164365762376,10.680027066194144,GRU,Alcohol,Idiographic
189,21.447922836865864,26.99861871461486,GRU,Alcohol,Idiographic
190,0.8139919228851795,1.8966349898500716,GRU,Alcohol,Idiographic
191,10.607663085586148,13.356312254368854,GRU,Alcohol,Idiographic
192,2.2586479080540816,7.511764736680444,GRU,Alcohol,Idiographic
193,11.33392139400372,14.797656115756508,GRU,Alcohol,Idiographic
194,9.799907731061632,13.1706604458554,GRU,Alcohol,Idiographic
195,15.291284881539362,22.568531519098222,GRU,Alcohol,Idiographic
581,4.958004136167372,6.604529324763894,Elastic Net,Alcohol,Nomothetic
582,19.22417903939865,23.168956697882,Elastic Net,Alcohol,Nomothetic
583,11.204087964510276,13.836933918939952,Elastic Net,Alcohol,Nomothetic
584,6.838835919306139,8.935934214357468,Elastic Net,Alcohol,Nomothetic
585,10.34743978568519,12.520813600782835,Elastic Net,Alcohol,Nomothetic
586,9.403186600360575,11.34826107474507,Elastic Net,Alcohol,Nomothetic
587,15.380197321716986,25.192082222221337,Elastic Net,Alcohol,Nomothetic
588,8.850201793676293,14.876925202683273,Elastic Net,Alcohol,Nomothetic
589,12.702796829829632,14.496263689080894,Elastic Net,Alcohol,Nomothetic
590,4.643912133665361,7.099227495648026,Elastic Net,Alcohol,Nomothetic
591,23.887541028882502,28.15196023111833,Elastic Net,Alcohol,Nomothetic
592,5.929600458555845,7.501919912495177,Elastic Net,Alcohol,Nomothetic
593,3.681160771398433,5.166356662987958,Elastic Net,Alcohol,Nomothetic
594,9.265661819238508,11.404127393970004,Elastic Net,Alcohol,Nomothetic
595,22.7247579879422,35.94699087804752,Elastic Net,Alcohol,Nomothetic
596,16.397834718897474,19.50990333719042,Elastic Net,Alcohol,Nomothetic
597,5.58891281614309,6.729662210867543,Elastic Net,Alcohol,Nomothetic
598,5.656518960764237,6.704562012195012,Elastic Net,Alcohol,Nomothetic
599,14.226782692954671,18.108717201294063,Elastic Net,Alcohol,Nomothetic
600,5.210779220482339,6.21278477118629,Elastic Net,Alcohol,Nomothetic
601,9.14938700336788,11.912602814004,Elastic Net,Alcohol,Nomothetic
602,16.46316304024075,22.62768549938165,Elastic Net,Alcohol,Nomothetic
603,3.854409078875188,4.636473687364363,Elastic Net,Alcohol,Nomothetic
604,9.725357466074032,11.556530023683472,Elastic Net,Alcohol,Nomothetic
605,3.9830128069887407,6.446198287485287,Elastic Net,Alcohol,Nomothetic
606,10.253207548021807,14.027349230381294,Elastic Net,Alcohol,Nomothetic
607,9.20601627933234,11.7854228684046,Elastic Net,Alcohol,Nomothetic
608,14.612998977944349,19.607746917710287,Elastic Net,Alcohol,Nomothetic
609,6.282263282178466,7.742612659703244,SVM,Alcohol,Nomothetic
610,18.09690968030448,22.647303672582265,SVM,Alcohol,Nomothetic
611,11.253523842765215,13.501906763908886,SVM,Alcohol,Nomothetic
612,7.684102673771016,9.812916557551862,SVM,Alcohol,Nomothetic
613,9.181766180825054,12.63160506030352,SVM,Alcohol,Nomothetic
614,9.36190716674559,11.09678387097685,SVM,Alcohol,Nomothetic
615,14.96433577356815,24.98169702973756,SVM,Alcohol,Nomothetic
616,8.189063618143624,14.289685686169294,SVM,Alcohol,Nomothetic
617,13.679286382424255,15.74543660632384,SVM,Alcohol,Nomothetic
618,5.785523155775251,8.273158125436458,SVM,Alcohol,Nomothetic
619,22.293737110041267,27.724737146307486,SVM,Alcohol,Nomothetic
620,6.021654870657403,7.828100157788844,SVM,Alcohol,Nomothetic
621,4.700286368550643,6.05427958612005,SVM,Alcohol,Nomothetic
622,7.849722715857162,10.843507812472945,SVM,Alcohol,Nomothetic
623,22.46634694766269,36.061505168280746,SVM,Alcohol,Nomothetic
624,15.899989460288328,19.38220887486149,SVM,Alcohol,Nomothetic
625,6.428065028658601,7.903617116652363,SVM,Alcohol,Nomothetic
626,7.906874427167338,8.716560211771556,SVM,Alcohol,Nomothetic
627,15.864161301226575,19.887755288939736,SVM,Alcohol,Nomothetic
628,5.876486157583024,7.359518811150318,SVM,Alcohol,Nomothetic
629,8.600808635909504,12.078851617723494,SVM,Alcohol,Nomothetic
630,17.110093741744503,23.3258855018612,SVM,Alcohol,Nomothetic
631,3.322338626389568,4.246188450753914,SVM,Alcohol,Nomothetic
632,8.273603153591326,9.952213381974358,SVM,Alcohol,Nomothetic
633,4.5961465894554205,7.406543786730825,SVM,Alcohol,Nomothetic
634,10.510021223375867,15.02609561564503,SVM,Alcohol,Nomothetic
635,10.56753688968866,13.104863479123354,SVM,Alcohol,Nomothetic
636,15.07098736120926,20.983459896786616,SVM,Alcohol,Nomothetic
637,3.938963061137848,5.423509050192374,XGBoost,Alcohol,Nomothetic
638,19.28843170590749,22.30154939760629,XGBoost,Alcohol,Nomothetic
639,11.27672199408213,14.341906163254407,XGBoost,Alcohol,Nomothetic
640,4.899693722425213,6.487848702666408,XGBoost,Alcohol,Nomothetic
641,11.26119310898002,13.000227724271666,XGBoost,Alcohol,Nomothetic
642,8.26937244523862,10.26566977030473,XGBoost,Alcohol,Nomothetic
643,15.054780566969052,24.50713660782607,XGBoost,Alcohol,Nomothetic
644,9.55966132871317,15.686592872662288,XGBoost,Alcohol,Nomothetic
645,12.450592502085366,14.193248298770294,XGBoost,Alcohol,Nomothetic
646,2.6174710261842344,3.779672678627684,XGBoost,Alcohol,Nomothetic
647,23.246057402053268,29.058907736521164,XGBoost,Alcohol,Nomothetic
648,5.827163008795071,7.924204837871239,XGBoost,Alcohol,Nomothetic
649,1.5202130671840606,1.9353913856740168,XGBoost,Alcohol,Nomothetic
650,8.194994734270422,10.039949112378189,XGBoost,Alcohol,Nomothetic
651,21.80703919871216,31.343167964882458,XGBoost,Alcohol,Nomothetic
652,17.063128275530676,19.496101945277022,XGBoost,Alcohol,Nomothetic
653,4.497887263096619,5.133692541269544,XGBoost,Alcohol,Nomothetic
654,6.020503166410633,10.564528313666848,XGBoost,Alcohol,Nomothetic
655,12.692770762868347,15.803692582652998,XGBoost,Alcohol,Nomothetic
656,5.792279137616664,6.758019735724687,XGBoost,Alcohol,Nomothetic
657,7.632133519107606,10.245071274977605,XGBoost,Alcohol,Nomothetic
658,13.716455604384835,16.946689588480854,XGBoost,Alcohol,Nomothetic
659,1.7826955581281982,2.112291306032712,XGBoost,Alcohol,Nomothetic
660,7.956822131809435,10.363528907730238,XGBoost,Alcohol,Nomothetic
661,2.494655635801684,6.517601636027265,XGBoost,Alcohol,Nomothetic
662,9.964433998805886,13.301512121620735,XGBoost,Alcohol,Nomothetic
663,7.396640946919268,10.157605119044788,XGBoost,Alcohol,Nomothetic
664,14.619603212807531,19.111145831381027,XGBoost,Alcohol,Nomothetic
665,5.8159069128422525,6.624241499872729,RF,Alcohol,Nomothetic
666,19.61487128447343,21.361146622129592,RF,Alcohol,Nomothetic
667,12.198273876309804,15.893201761998672,RF,Alcohol,Nomothetic
668,7.849558212078703,8.666985669675263,RF,Alcohol,Nomothetic
669,15.38178058067498,16.895626296734452,RF,Alcohol,Nomothetic
670,10.14451749996056,12.558131560256552,RF,Alcohol,Nomothetic
671,19.185404355027675,24.704367292560654,RF,Alcohol,Nomothetic
672,12.4990580610588,16.069889019180007,RF,Alcohol,Nomothetic
673,10.478002123595877,13.600447311461492,RF,Alcohol,Nomothetic
674,5.829892192374293,7.0497992221947685,RF,Alcohol,Nomothetic
675,25.21581674321333,28.20517675978433,RF,Alcohol,Nomothetic
676,8.701177449733944,9.996388017982724,RF,Alcohol,Nomothetic
677,6.105593014280069,6.5743045667551625,RF,Alcohol,Nomothetic
678,14.779740188449866,15.169740230238848,RF,Alcohol,Nomothetic
679,25.582955092003644,32.92955434050927,RF,Alcohol,Nomothetic
680,17.336214116289188,19.567044929662792,RF,Alcohol,Nomothetic
681,6.895834934425498,7.7125048934406095,RF,Alcohol,Nomothetic
682,4.842555545586777,7.108069060170954,RF,Alcohol,Nomothetic
683,12.7299524506343,15.457724979868283,RF,Alcohol,Nomothetic
684,7.280472205706667,8.527609427052848,RF,Alcohol,Nomothetic
685,10.662364458624667,12.846837190166235,RF,Alcohol,Nomothetic
686,13.664811621922434,16.458391264107043,RF,Alcohol,Nomothetic
687,7.212527445232048,7.370116124337369,RF,Alcohol,Nomothetic
688,12.759894514084444,14.42462690329402,RF,Alcohol,Nomothetic
689,6.004069802400458,7.2612549129190676,RF,Alcohol,Nomothetic
690,11.96302597393977,13.913764054669564,RF,Alcohol,Nomothetic
691,6.329700537269875,9.219568289135882,RF,Alcohol,Nomothetic
692,14.686307777091391,18.60396228910104,RF,Alcohol,Nomothetic
693,5.388090630088195,6.545960521029933,3-Layer LSTM,Alcohol,Nomothetic
694,19.909403864871848,24.964165412061217,3-Layer LSTM,Alcohol,Nomothetic
695,11.517557982785895,14.437677095879978,3-Layer LSTM,Alcohol,Nomothetic
696,6.144319049740544,8.065444976760986,3-Layer LSTM,Alcohol,Nomothetic
697,9.303878450045266,11.460207138938836,3-Layer LSTM,Alcohol,Nomothetic
698,7.2936344967605,8.698392327596263,3-Layer LSTM,Alcohol,Nomothetic
699,16.781887732637852,28.553889564952765,3-Layer LSTM,Alcohol,Nomothetic
700,11.104949878794809,19.712608377475945,3-Layer LSTM,Alcohol,Nomothetic
701,16.13980455013911,17.506777604716067,3-Layer LSTM,Alcohol,Nomothetic
702,3.9539005104865512,4.96519627520494,3-Layer LSTM,Alcohol,Nomothetic
703,23.110892108041835,29.317421751126435,3-Layer LSTM,Alcohol,Nomothetic
704,5.707476031079265,9.894158248995245,3-Layer LSTM,Alcohol,Nomothetic
705,4.991318803507945,5.3806673869389625,3-Layer LSTM,Alcohol,Nomothetic
706,6.946401758858964,8.8380146713799,3-Layer LSTM,Alcohol,Nomothetic
707,21.87274028857549,38.33092229695191,3-Layer LSTM,Alcohol,Nomothetic
708,18.44557245969773,22.300569054820134,3-Layer LSTM,Alcohol,Nomothetic
709,5.354768550674667,6.418231687255757,3-Layer LSTM,Alcohol,Nomothetic
710,8.943472444481198,10.203599646525076,3-Layer LSTM,Alcohol,Nomothetic
711,13.793156176125263,18.41327742141388,3-Layer LSTM,Alcohol,Nomothetic
712,5.750130717878545,7.601084644215723,3-Layer LSTM,Alcohol,Nomothetic
713,6.330510878645915,10.664084569664878,3-Layer LSTM,Alcohol,Nomothetic
714,16.450427208733146,22.846009150230916,3-Layer LSTM,Alcohol,Nomothetic
715,3.4085634679843984,4.198606405611561,3-Layer LSTM,Alcohol,Nomothetic
716,5.963418132380435,6.927273280249718,3-Layer LSTM,Alcohol,Nomothetic
717,5.0772432569972885,6.976205443976685,3-Layer LSTM,Alcohol,Nomothetic
718,10.114651117483648,14.27147665907674,3-Layer LSTM,Alcohol,Nomothetic
719,11.109714264219456,13.653900076586842,3-Layer LSTM,Alcohol,Nomothetic
720,14.001407577009497,19.18527926637524,3-Layer LSTM,Alcohol,Nomothetic
721,4.311511456919556,6.523057281608144,1-Layer LSTM,Alcohol,Nomothetic
722,22.901933717252533,28.38438220927017,1-Layer LSTM,Alcohol,Nomothetic
723,11.875073385420835,14.790322959601854,1-Layer LSTM,Alcohol,Nomothetic
724,4.219285881681443,6.457990579517144,1-Layer LSTM,Alcohol,Nomothetic
725,11.210337749768575,13.17442867991689,1-Layer LSTM,Alcohol,Nomothetic
726,6.477185621747179,8.194684920480688,1-Layer LSTM,Alcohol,Nomothetic
727,16.886371560203106,29.58621040199615,1-Layer LSTM,Alcohol,Nomothetic
728,12.717936538908768,23.0598984541202,1-Layer LSTM,Alcohol,Nomothetic
729,17.867258042224247,18.55138985487192,1-Layer LSTM,Alcohol,Nomothetic
730,2.423394535802612,3.324840007960556,1-Layer LSTM,Alcohol,Nomothetic
731,25.589664222899824,30.89707205067131,1-Layer LSTM,Alcohol,Nomothetic
732,7.221005446720777,11.63245361304242,1-Layer LSTM,Alcohol,Nomothetic
733,1.6164881743487087,2.0627421844752543,1-Layer LSTM,Alcohol,Nomothetic
734,6.896305079375183,7.688190918819887,1-Layer LSTM,Alcohol,Nomothetic
735,24.60418701528422,41.35148333236517,1-Layer LSTM,Alcohol,Nomothetic
736,19.40714240223169,23.090923847533222,1-Layer LSTM,Alcohol,Nomothetic
737,4.530722166021119,5.290413586439025,1-Layer LSTM,Alcohol,Nomothetic
738,8.843743378656777,11.81409150908262,1-Layer LSTM,Alcohol,Nomothetic
739,14.838638242685317,19.79992219091052,1-Layer LSTM,Alcohol,Nomothetic
740,6.154654706044436,7.968116494328705,1-Layer LSTM,Alcohol,Nomothetic
741,6.587005435234127,10.50614238968055,1-Layer LSTM,Alcohol,Nomothetic
742,18.75178716165996,24.278161665963268,1-Layer LSTM,Alcohol,Nomothetic
743,0.6940181702375412,0.8848420743831628,1-Layer LSTM,Alcohol,Nomothetic
744,7.015073675858347,8.891072225317629,1-Layer LSTM,Alcohol,Nomothetic
745,4.072591196041524,8.374956934445805,1-Layer LSTM,Alcohol,Nomothetic
746,8.948259067614917,13.727349132839375,1-Layer LSTM,Alcohol,Nomothetic
747,10.943076800216328,13.926699300846067,1-Layer LSTM,Alcohol,Nomothetic
748,15.394277688685053,20.963946071039,1-Layer LSTM,Alcohol,Nomothetic
749,8.219872251702194,9.42949558072929,GRU,Alcohol,Nomothetic
750,18.73900855724293,23.93117168215071,GRU,Alcohol,Nomothetic
751,12.521960266770618,14.450772287772535,GRU,Alcohol,Nomothetic
752,7.525431790938554,9.816195929052718,GRU,Alcohol,Nomothetic
753,9.145357936992644,12.228895515909354,GRU,Alcohol,Nomothetic
754,8.148542019741484,9.631521038163088,GRU,Alcohol,Nomothetic
755,16.645505532622337,27.330676500343557,GRU,Alcohol,Nomothetic
756,10.74082334796911,17.163858397204145,GRU,Alcohol,Nomothetic
757,14.696000335947671,16.90489242650264,GRU,Alcohol,Nomothetic
758,5.23989588102941,6.865837809942179,GRU,Alcohol,Nomothetic
759,20.502862468796057,27.247763772538228,GRU,Alcohol,Nomothetic
760,6.380088281965475,9.614870324477147,GRU,Alcohol,Nomothetic
761,5.663831932094156,7.142409579350878,GRU,Alcohol,Nomothetic
